code_from,pop_from
1376,97285.98640382069
1377,115112.4990992709
1378,151426.4216018957
1379,135791.30804233789
1380,106639.24163343105
1381,169275.6759376838
1382,126497.16690283152
1383,109583.19412599504
1384,164152.83425903087
1385,105939.52854318125
1386,140095.42566268262
1387,117410.84322509874
1388,147697.89562309533
1389,128354.08108937764
1390,165030.9153288426
1391,110557.20569948998
1392,124599.62311372883
1393,135585.10956913512
1394,106219.57633848209
1395,103730.62865254749
1396,125849.89693807717
1397,104802.41947947443
1398,180982.79965135455
1399,98500.31282011745
1400,105566.08157042088
1401,106846.86617874028
1402,108957.0192240607
1403,129417.30036491621
1404,113253.11913570482
1405,155210.0654038489
1406,157236.45172566012
1407,120869.16598639265
1408,167982.8578338537
1409,101989.60665083665
1410,136794.10023921425
1411,114517.58487576386
1412,102495.2172258019
1413,157574.36052216485
1414,113511.09427713603
1415,118857.9459518576
1416,160405.2179566957
1417,107549.25616936944
1418,205700.4054775177
1419,109235.85294228187
1420,129058.58397252904
1421,104619.0100367507
1422,103939.60257471213
1423,104706.14207959722
1424,99423.28419977313
1425,95917.80204206752
1426,123160.17293746164
1427,127453.78423351422
1428,112217.532568024
1429,147064.9076976839
1430,122818.7329980242
1431,172498.51322078874
1432,124210.31932661543
1433,128360.52363041323
1434,146296.56205115654
1435,106220.88234934956
1436,108761.52788056247
1437,122401.45515782014
1438,100713.74271382205
1439,150614.56431032112
1440,135642.7347083399
1441,125801.9458890697
1442,172686.00381490216
1443,210842.4638785571
1444,201040.74606637284
1445,117900.51983988844
1446,114792.9220548477
1447,106536.9321560245
1448,118949.44046513736
1449,118311.63845567871
1450,153173.22583362577
1451,114056.72017641366
1452,108088.59378547966
1453,104419.59830345213
1454,108608.89989923686
1455,114434.46174601465
1456,111144.54829424061
1457,102689.02363546565
1458,100219.96852211934
1459,116204.85428300686
1460,118464.04194606189
1461,160299.46053551883
1462,132715.17447925825
1463,125506.55098452792
1464,108660.35854757577
1465,98732.57599914167
1466,133830.80281522125
1467,106139.95652480423
1468,100452.78464599326
1469,115614.03083537892
1470,113185.9405618906
1471,149842.51091599686
1472,123285.07640315755
1473,128431.00285671279
1474,169095.02011250146
1475,132614.78659301996
1476,137730.78734114766
1477,133046.91884763353
1478,197461.08978518844
1479,151095.34171821177
1480,173870.5889651198
1481,120698.9228069447
1482,131055.57884693146
1483,117992.71907823393
1484,220275.44823863357
1485,202217.13201709464
1486,174648.45339609683
1487,160508.39052511752
1488,160111.00011835992
1489,151820.4909352064
1490,164670.89982469287
1491,141329.08614439517
1492,189338.07799772918
1493,162268.40846310556
1494,136030.94127046876
1495,151637.22266960144
1496,144391.06054038182
1497,117521.24626671523
1498,136879.11096953414
1499,133132.41489219666
1500,170185.44128651172
1501,203949.8349897433
1502,143361.56838706136
1503,110438.40230059624
1504,153740.6167929545
1505,132954.61998531222
1506,176727.77520745993
1507,160063.60795354843
1508,155960.20687896013
1509,197795.68280878663
1510,119258.1577312611
1511,179223.21682874858
1512,189857.94630081952
1513,270078.90399752744
1514,121623.61736500263
1515,197096.565071629
1516,164636.6372832451
1517,153339.245190816
1518,118617.01447813213
1519,150576.26008464163
1520,178328.24219632824
1521,151843.52531319484
1522,250291.97976000607
1523,129966.66814917326
1524,123178.54862440377
1525,131252.3152893784
1526,147908.0720939336
1527,135347.2324054893
1528,122161.89419384417
1529,123088.9548697276
1530,93297.77495960402
1531,114673.46019291645
1532,94975.82956552622
1533,143442.92687855626
1534,98962.3245880632
1535,215299.12139961682
1536,149065.60715876054
1537,139821.2599893259
1538,135916.11511673033
1539,137989.90012633242
1540,132218.5699044168
1541,137250.7473130657
1542,139280.51184129482
1543,155858.93927111663
1544,177469.77574218484
1545,146474.2021259726
1546,148325.97771942627
1547,138744.25497905072
1548,170641.39586882852
1549,138182.93766012695
1550,121498.3570026448
1551,138275.42230419256
1552,142212.18081717798
1553,110331.13290648814
1554,131145.25481442083
1555,140269.0397381736
1556,104728.39104514103
1557,116900.03329742001
1558,131919.94218199444
1559,135522.07500721328
1560,133186.67035308015
1561,110713.93064349494
1562,112953.3325369209
1563,148328.26522958232
1564,134046.34992106166
1565,135482.47730901046
1566,159495.1083991027
1567,161416.8498762031
1568,106882.92709774524
1569,117074.96662716614
1570,127794.08574740775
1571,129949.12274825573
1572,123634.57411142281
1573,157483.4843628928
1574,120262.8013288551
1575,175960.09647692228
1576,134830.97205320932
1577,143362.12671768013
1578,167819.83627848746
1579,120033.53938375757
1580,146464.15440649702
1581,168545.94336130866
1582,143633.08084662654
1583,124745.41679753456
1584,132793.9843878299
1585,107301.44852767512
1586,115941.18279578444
1587,110293.08083915617
1588,169103.38168719993
1589,98945.25702502078
1590,122612.84436182084
1591,148645.29796696175
1592,115189.73595393403
1593,161836.31951385806
1594,130127.62797743501
1595,91317.60669008666
1596,108611.75451824721
1597,114794.43583045574
1598,109665.50689296797
1599,104606.10678471392
1600,128663.88128542947
1601,115352.72908172826
1602,138419.18242479162
1603,205090.60425306804
1604,120899.42417276232
1605,137615.97830848658
1606,105644.78371714125
1607,178747.22611472668
1608,121516.2742176865
1609,114944.11799571174
1610,162585.81010157382
1611,134011.11805681663
1612,129336.26017082622
1613,104538.43652996887
1614,133911.23093451257
1615,132787.61654196633
1616,179427.01330798538
1617,105733.6488005966
1618,142804.15621957183
1619,118972.69892612752
1620,124699.05596240517
1621,101640.37397721084
1622,121631.39986195206
1623,105460.49377296562
1624,147968.20061692642
1625,143935.19363060314
1626,146752.36559661292
1627,100884.61618319154
1628,108274.55399868102
1629,117749.3841600772
1630,95845.8362072315
1631,129719.92187635251
1632,186886.27079471108
1633,112641.78635921812
1634,161115.0427555251
1635,120534.55228582118
1636,108847.0697508119
1637,101225.87386974925
1638,105344.48079019738
1639,103027.73728171585
1640,181730.52901703492
1641,116679.72746321606
1642,110852.77590095229
1643,124595.09206001228
1644,118912.82256762567
1645,109084.77382901683
1646,101998.25848760363
1647,117691.54321232194
1648,115088.50533214875
1649,162684.19340391108
1650,118987.9812024748
1651,107385.02891601447
1652,140967.94610467716
1653,135876.15789504454
1654,124111.72612534603
1655,101615.00992858969
1656,131366.68292130367
1657,100786.19182957732
1658,121306.52783350798
1659,177363.59772081487
1660,157238.7977587036
1661,205370.34230226022
1662,128939.90667392174
1663,108545.70680270996
1664,124146.0182183818
1665,112921.01000740938
1666,122626.59986871993
1667,141860.39592037402
1668,106543.66643343214
1669,126391.713853064
1670,113031.39058428933
1671,110801.95637723187
1672,113252.01995525463
1673,162779.88236908545
1674,135603.84981376305
1675,108802.52963423118
1676,140893.4366367315
1677,109087.27789996611
1678,129120.60439914337
1679,166603.96386006335
1680,132043.54527282342
1681,167495.30205894797
1682,105893.51446785324
1683,100189.68238599891
1684,112988.72312955931
1685,131786.12353893695
1686,112445.05640769703
1687,124273.38062439673
1688,117727.10680691712
1689,124645.08957799128
1690,136592.79297439195
1691,128469.38186580688
1692,117061.83634757996
1693,150194.54393861257
1694,110889.23374665901
1695,126448.04946890008
1696,107813.34134923294
1697,108046.464316017
1698,108936.80980746634
1699,138410.26117200078
1700,113417.88011976471
1701,159519.21168659418
1702,105127.23142546508
1703,167134.76336586592
1704,105688.4665247933
1705,109725.42234528868
1706,98556.29459733609
1707,107560.74261401361
1708,104298.0637365426
1709,121247.49889772944
1710,153645.6996471649
1711,294970.33386339433
1712,112340.47328006662
1713,169833.94969849754
1714,160318.61494349362
1715,119687.84475664143
1716,120569.4560976564
1717,109513.08726039482
1718,113524.71016178606
1719,135870.53550195042
1720,200919.62803069688
1721,224258.80241721962
1722,127246.3058935983
1723,181547.1453108855
1724,128790.54504984594
1725,139737.70826780068
1726,116919.34768836142
1727,148582.8796627086
1728,97407.7897413061
1729,129750.57677491632
1730,123639.96999475971
1731,115981.94136754432
1732,197805.9939907014
1733,169912.70563268987
1734,222709.02964544855
1735,157760.93448606133
1736,111950.04286349844
1737,112705.33694865927
1738,175626.73166050576
1739,115099.15754988807
1740,107530.4806403229
1741,110554.18516684591
1742,110119.83631156012
1743,113108.27783772675
1744,119300.59437216993
1745,192545.58857077383
1746,122355.32442667056
1747,129446.92085203069
1748,118127.35509257577
1749,124220.04687229032
1750,149758.14666709758
1751,169052.58947362364
1752,113203.98427177081
1753,182845.4346161147
1754,123782.95870724623
1755,122874.96113449987
1756,121392.83564794995
1757,122249.21516845934
1758,117087.30916615017
1759,113893.25736030191
1760,101575.73016634211
1761,168501.31756927073
1762,122287.56034261035
1763,172592.90902950405
1764,106521.46660415654
1765,147085.18164440087
1766,167474.56331872218
1767,110497.15484033513
1768,130438.14273675159
1769,126977.97452116705
1770,136422.2084372989
1771,125866.9343932122
1772,151327.46786469722
1773,107705.00418010727
1774,151766.2511119853
1775,156452.57644962007
1776,138824.1796639287
1777,110471.61100062914
1778,101811.79893052252
1779,152001.1308537299
1780,192920.53656786424
1781,191643.17740608053
1782,111627.31339668855
1783,115629.17699861713
1784,164790.00275474368
1785,129091.15286302753
1786,172166.5472350903
1787,109624.57801524224
1788,131154.7910549473
1789,120265.33047606237
1790,148220.0933385971
1791,101162.59375554975
1792,150730.0169794294
1793,101802.12748794397
1794,133102.10953414894
1795,166314.49591802456
1796,140602.85270539182
1797,160496.7788892116
1798,170612.463249485
1799,113579.07557998586
1800,141659.70854824362
1801,142596.8834607948
1802,129015.13733394479
1803,150046.02175876684
1804,147634.4019682461
1805,130838.9317036164
1806,160146.07028238697
1807,125329.03587587737
1808,176752.75348052382
1809,153040.75601494033
1810,139554.87956114486
1811,144021.17234044056
1812,176310.69133015163
1813,182716.77084731124
1814,144407.5410057772
1815,124389.88126299996
1816,142009.4009380103
1817,128210.4346441573
1818,133873.04989654484
1819,177026.3084661672
1820,162213.95170893898
1821,141081.15975495428
1822,138908.18281354476
1823,157285.11585666984
1824,160618.34989109263
1825,140000.47844836116
1826,119627.75207169261
1827,127665.34354496375
1828,160004.26580002904
1829,149645.00859676837
1830,132652.7271056627
1831,139292.29051100835
1832,168642.35179213434
1833,144238.54424721608
1834,122717.83610530524
1835,117918.50975994207
1836,137120.2690152796
1837,154283.330266227
1838,119709.40705404244
1839,121597.70918294718
1840,113312.33424166823
1841,176059.9865413583
1842,137897.00294032646
1843,172149.78499116335
1844,130446.73287165025
1845,151185.02396806882
1846,128986.8674923596
1847,129393.92316242814
1848,135903.2879549246
1849,128464.08157766843
1850,146928.4138034056
1851,96535.24772377731
1852,148240.18644050695
1853,190974.81119346153
1854,190345.49676521402
1855,129759.86168380454
1856,170005.0337437503
1857,135619.76463263342
1858,128550.58264622092
1859,208974.52219869941
1860,116494.9514958451
1861,177940.45925173676
1862,121665.16243768483
1863,175216.53032161016
1864,203334.16563570802
1865,125729.15678096993
1866,200752.80518868146
1867,152690.32774575643
1868,134787.80294356402
1869,140353.7983159097
1870,185458.87653538934
1871,126846.71135112201
1872,201051.68059934396
1873,207035.0785854347
1874,106495.1942254405
1875,160153.23100637714
1876,183447.36908569722
1877,198606.1101342996
1878,120128.06133428874
1879,159992.89636424463
1880,177360.8322580345
1881,168476.0658520495
1882,225368.60718846554
1883,178994.25995101826
1884,223686.73961324664
1885,182292.7303531915
1886,208986.86477145052
1887,193659.74797463004
1888,102650.90694002295
1889,184857.20726658613
1890,99876.82080943347
1891,130985.45153843099
1892,132412.39580463123
1893,141918.35341692436
1894,187726.2967357235
1895,138360.87237359677
1896,135800.37731731404
1897,231031.2761025792
1898,192462.8922851819
1899,195973.59991561715
1900,131928.00006536278
1901,126215.79693939467
1902,112282.31734950282
1903,120292.13876393135
1904,107166.31756860763
1905,107103.71917369752
1906,161901.72637717938
1907,132166.15916979098
1908,123701.50486002513
1909,152456.92972935596
1910,108440.71424425533
1911,117111.37853762321
1912,183321.1889648419
1913,166276.99801048357
1914,134842.3643657714
1915,154108.98199077672
1916,178936.2614939555
1917,119012.91775986599
1918,115621.78884636704
1919,130779.80714699719
1920,117822.51316438871
1921,142091.66551924165
1922,147484.5771787148
1923,153608.77820279542
1924,186901.72512458172
1925,170253.77818646247
1926,112165.5426589247
1927,134114.7751190106
1928,136671.4205151964
1929,161532.53708990943
1930,247310.70861423248
1931,185164.6099647293
1932,110856.83545595105
1933,132311.91655955318
1934,115708.16776529505
1935,127619.37492284516
1936,129211.90536344168
1937,127244.9389495342
1938,110756.89397269743
1939,105271.97773338202
1940,115417.79467431968
1941,135403.23066771566
1942,105115.82631173189
1943,100093.21556891355
1944,172417.44965445154
1945,118431.26679769915
1946,139577.40047640726
1947,118351.51806878753
1948,109706.24571597204
1949,199122.29226568947
1950,155223.9294628678
1951,128249.15079392586
1952,210312.0471522202
1953,196894.71100457432
1954,156479.39382585697
1955,120699.93747339747
1956,118263.73717039404
1957,128370.80124457378
1958,136895.04054238182
1959,113327.35531158932
1960,119378.16133209178
1961,123911.65644107899
1962,124117.69986104546
1963,139184.4440435595
1964,123867.18365915492
1965,117093.16039018333
1966,105294.79131459817
1967,139855.79916082323
1968,142929.21676658
1969,148493.86228516372
1970,163214.64481201675
1971,120776.56066520512
1972,115648.70120460307
1973,139810.45812936127
1974,151272.8702659849
1975,125004.09626905527
1976,161543.40306600276
1977,184285.62705057906
1978,175189.0485249958
1979,139797.17403327208
1980,111177.81482848246
1981,105237.93468062693
1982,126830.91559497896
1983,120794.51396001317
1984,136098.71848624758
1985,128415.33802419808
1986,123798.3964833878
1987,114338.78313371725
1988,117558.73081834614
1989,112067.12203402258
1990,104666.19945200346
1991,111354.71247805173
1992,131539.45423660427
1993,125461.74827984243
1994,108354.10138311004
1995,103317.69408252276
1996,115693.9143403353
1997,112307.14966602065
1998,111229.10306452028
1999,103594.94561076164
2000,125109.32972901582
2001,119931.88149475167
2002,143978.15007000964
2003,117410.89811386017
2004,129277.17193042417
2005,136379.02554530278
2006,116914.40815621614
2007,119574.83545333333
2008,128210.9758856576
2009,120059.26649755379
2010,118363.91549180262
2011,143867.66932440735
2012,124545.31898149848
2013,125854.52104530786
2014,117874.9808496274
2015,129913.75097870268
2016,140966.62350052223
2017,114570.64151062618
2018,163869.08823287766
2019,187146.84701620473
2020,142902.22183983214
2021,95163.06402050046
2022,119680.28698046878
2023,169370.0180660924
2024,164955.8920735037
2025,115596.29300266237
2026,210114.40964018006
2027,153053.9365447443
2028,123844.39379390702
2029,97576.06557647798
2030,131133.90878417622
2031,140242.87975127762
2032,190535.800055105
2033,168651.50112371333
2034,179896.86099685408
2035,152032.04791932297
2036,233264.97719260072
2037,164567.05435715895
2038,108087.76793948747
2039,148530.41760796774
2040,187243.258105441
2041,150166.9206797001
2042,105770.1439746283
2043,140323.47706639394
2044,114493.02878961712
2045,140827.74905779643
2046,137453.21098103386
2047,170434.3724543387
2048,169099.54599750787
2049,118523.87196945678
2050,160465.1221889588
2051,120543.43959775846
2052,112062.0000170907
2053,132420.77894201537
2054,152246.2211376801
2055,115941.08280988038
2056,111673.81631895539
2057,129463.87883555447
2058,103225.4291417374
2059,129412.97498578951
2060,113985.91011706647
2061,108442.04818514641
2062,107675.41623163689
2063,120334.80551832914
2064,110946.46474955045
2065,104887.82401145622
2066,111288.11969724018
2067,131085.48574002646
2068,99844.0688366536
2069,106006.98051817564
2070,116660.91407149285
2071,111082.59768823348
2072,119275.72569417325
2073,124436.35288876749
2074,132651.1086962279
2075,145469.79662798112
2076,138280.4414754056
2077,139080.45722742472
2078,113632.9044009978
2079,126570.21001151577
2080,170222.60922393133
2081,130394.99089028407
2082,217758.11409805203
2083,111540.08166728914
2084,123438.16010290966
2085,120053.6497979979
2086,120496.87810550211
2087,126976.32658311352
2088,107964.76698343921
2089,173249.79398904403
2090,176154.08950471226
2091,136720.51950858068
2092,128712.31659589242
2093,104016.46275480889
2094,121114.00992629677
2095,136663.51775844977
2096,115665.689655466
2097,175841.9214839898
2098,272036.08717606263
2099,184303.39243290876
2100,184460.3382214834
2101,153035.6961221653
2102,137866.84227456152
2103,135544.62319432944
2104,178113.9271082785
2105,167111.19091933104
2106,114229.3898202749
2107,156303.33364383364
2108,141243.7322270536
2109,121209.14121561311
2110,155690.10618829727
2111,125646.09302473068
2112,126123.81463508308
2113,172772.30021343287
2114,240093.4851543326
2115,145211.67682915274
2116,110901.40668886142
2117,172046.8005782012
2118,160681.82374747656
2119,102256.14986547269
2120,121518.96012579044
2121,115941.20025329106
2122,99425.76947462559
2123,114418.96222122572
2124,117250.57208187669
2125,155201.8089218291
2126,125573.91289863735
2127,108244.79325191304
2128,121605.72101217695
2129,120596.9660012871
2130,104438.17017366877
2131,123415.68088199478
2132,194166.60233751684
2133,148898.10394537682
2134,131987.2639242923
2135,133835.7040346819
2136,136051.8012142816
2137,157861.71316817752
2138,123249.85248845583
2139,139192.1475394289
2140,104106.23727785586
2141,128229.77558128978
2142,128728.13989131851
2143,105843.37587097101
2144,113990.64100657962
2145,121078.73957350035
2146,148491.1053489959
2147,144954.10478351172
2148,107106.53243776783
2149,113602.1423935243
2150,132310.15134216566
2151,127174.2814821545
2152,138712.53404720128
2153,113649.57541648857
2154,119848.90875862446
2155,96051.4810670244
2156,126255.3408184228
2157,187740.9428861253
2158,233663.15858297417
2159,126974.19133998267
2160,142492.49135189038
2161,154166.20300838037
2162,110920.22179417533
2163,127335.01186471025
2164,110519.20147450156
2165,127899.1803492736
2166,155844.63987333793
2167,151693.8497581142
2168,175930.16334075108
2169,108964.32128810696
2170,113270.57782216044
2171,160137.94884127122
2172,191346.61152099678
2173,115292.917660104
2174,178781.9032855197
2175,176131.71662090765
2176,154898.6768680741
2177,106847.6280307225
2178,225115.48718697205
2179,148291.89351899992
2180,131970.8468459784
2181,134969.6420244677
2182,119827.37997864187
2183,116502.66753120522
2184,115341.11898031179
2185,123421.46643116022
2186,119071.32995715924
2187,111504.40648433566
2188,129131.8234076472
2189,135717.98968451284
2190,183712.34719422762
2191,186446.7827654851
2192,181430.07431236492
2193,133098.14658162836
2194,202003.8909060501
2195,168202.68616192695
2196,131948.919426454
2197,108338.57044937543
2198,180688.02784433152
2199,119735.76004107669
2200,137159.40119892638
2201,126576.71125048865
2202,134552.22729630978
2203,184637.0767002775
2204,178821.6722322479
2205,134645.57969265524
2206,176857.76601860207
2207,193846.7383268522
2208,168160.9185398341
2209,179119.1307276158
2210,156920.13762803935
2211,219191.16419584095
2212,114095.23842559848
2213,146877.04075585818
2214,178201.57772840932
2215,131390.43225885928
2216,184831.34997529397
2217,136487.78629737254
2218,175977.6066285821
2219,211014.5105525474
2220,149866.19941387745
2221,182909.41524973884
2222,225025.17549888173
2223,131522.68433447578
2224,131639.52119442495
2225,264146.8448444288
2226,158987.16137346625
2227,123435.12805061135
2228,124233.68283344572
2229,148268.14520231634
2230,130494.16479886323
2231,158222.43573430367
2232,106348.72644742206
2233,124307.46239613369
2234,107401.75356533006
2235,170486.35463906638
2236,121240.93501646817
2237,112624.7695483379
2238,223567.915371623
2239,231078.67691692663
2240,120723.27085261016
2241,108455.72163751279
2242,137502.3022613083
2243,131637.34929651115
2244,146311.49508748623
2245,122879.74235430127
2246,106717.75028805935
2247,124399.80370712886
2248,124158.96451694425
2249,116071.87107072398
2250,141885.7988820108
2251,129595.79513581283
2252,126241.42001131095
2253,116316.7124615864
2254,120869.60316115385
2255,126230.71172696352
2256,118853.24533502199
2257,134991.33852260932
2258,138072.5680343099
2259,140122.53764891298
2260,178054.77662775852
2261,115613.25580128748
2262,134064.47774033062
2263,119642.988606859
2264,125083.89716451697
2265,144753.84733206406
2266,125233.26236810465
2267,143848.91132521536
2268,123833.25615489087
2269,163150.36873014644
2270,137674.74906674027
2271,158030.16412957758
2272,127524.11072538793
2273,144850.11973609938
2274,128871.95468978956
2275,157540.9718031427
2276,154128.12488832884
2277,157569.50377589278
2278,142717.1610327505
2279,140020.3310024594
2280,134830.46687634382
2281,137230.151921642
2282,127495.68379131833
2283,128348.53673690674
2284,121333.97288024519
2285,122925.25195637345
2286,134813.39929907257
2287,126566.51095148921
2288,142974.0426768004
2289,145998.3548161541
2290,152636.837495449
2291,131404.17425167374
2292,140078.5241503166
2293,109309.6381166497
2294,124339.49939450051
2295,145594.43736251374
2296,138905.2770817629
2297,243397.98993077036
2298,121761.84817464324
2299,98600.20249142125
2300,96889.72915527062
2301,158193.0053074197
2302,98668.19151351973
2303,187897.68479079753
2304,97698.92892331048
2305,174183.3716489235
2306,95929.13522465015
2307,181023.9082892881
2308,129618.00030733459
2309,207439.86013777088
2310,215225.2908530156
2311,108126.07650406985
2312,160238.6372026354
2313,117332.77008939139
2314,206740.0579384932
2315,145653.2452312794
2316,119475.452569535
2317,123642.57496073603
2318,173454.97240528115
2319,114699.97447148617
2320,101729.56598635158
2321,155509.30812747497
2322,155599.63216210785
2323,190081.55091955396
2324,171382.10240702715
2325,137485.8206529827
2326,190932.0216188375
2327,163189.2843894693
2328,117082.26209088683
2329,168686.84094894584
2330,226703.008805315
2331,197281.91078087687
2332,116895.76770801656
2333,121530.95655701647
2334,173695.34456205368
2335,104191.08526075911
2336,111999.56427336484
2337,96116.39489398431
2338,99231.49367830716
2339,114692.41976159578
2340,105498.24047057051
2341,135355.63106651383
2342,138035.66728507075
2343,161031.32881674822
2344,118307.47235183883
2345,163919.85670123668
2346,124200.55151077732
2347,114066.9741036024
2348,99646.390705431
2349,136639.98161329376
2350,105253.68594258279
2351,114227.94702259754
