code_from,pop_from
271,107040.63768633036
272,5427940.806138739
273,26222.73945185449
274,304976.2051221109
275,122439.56359196524
276,53681.03685195267
277,186490.13393722282
278,3434237.6829626765
279,313414.89365888474
280,355442.77433439903
281,35890.08574004599
282,291754.4033184047
283,335457.20787665783
284,142928.51796973182
285,5254.7132090823725
286,71857.96396963834
287,271388.9316258007
288,164903.52484142326
289,241456.7425779763
290,25215.944322309457
291,8648.943369987071
292,18359.606520360103
293,215310.16805035656
294,137682.65530660143
295,314131.4829638805
296,336998.1637369293
297,328889.9645473828
298,129374.50915980863
299,574486.1917600966
300,113077.81421202468
301,69123.01624629367
302,174161.49198734574
303,140429.64265997685
304,325142.0127710313
305,452380.93254907965
306,2886926.583478867
307,48201.46012450638
308,33494.840997737134
309,384153.4441722727
310,647517.5253855239
311,170050.06278004847
312,205836.63000145194
313,68611.40369411744
314,87852.4676566599
315,42065.59452245594
316,33616.21922923997
317,29719.784579125233
318,156420.4293080524
319,108776.56016041129
320,29303.94038681453
321,136094.08468417288
322,54369.616100818384
323,9317.883462793892
324,52161.99998525623
325,118773.26353214041
326,209998.80618956976
327,191045.48600364273
328,4430.918119340553
329,21783.035871894972
330,5189.001938489324
331,219833.32219799457
332,13427.46172930277
333,153497.55281364103
334,1160.9999990477227
335,24337.24423418648
336,1947.729056296288
337,19975.704592069495
338,20737.85085747158
339,492.0000001238659
340,4181.999992934638
341,10707.42963232589
342,64268.56112238356
343,12320.582158576697
344,39615.13798045629
345,49489.34214136677
346,70145.33842013899
347,47334.54261338973
348,146077.2911406469
349,12309.903262704145
350,61522.669398433296
351,41114.41029835888
352,16831.78553773777
353,106465.74339262937
354,61336.234336590394
355,19640.326449511573
356,17353.994814683305
357,110417.12660407403
358,403885.2638220431
359,9425.508867247729
360,601.0681352093816
361,635457.4485934675
362,2306647.466523269
363,92205.91549618622
364,243843.16794881318
365,1132293.2981007216
366,121747.68932493066
367,372531.3414065372
368,2249425.256060824
369,5723407.1086406885
370,1277909.7420817958
371,1141486.1240958443
372,126276.22695660242
373,56835.24342322274
374,122916.34377113637
375,1085114.4141648477
376,704309.6224709443
377,86914.22143301586
378,34004.20192271471
379,39916.328908005264
380,1236494.1841907166
381,1387577.268478797
382,11548197.241457019
383,395928.99034351483
384,1028370.008197352
385,738987.787000351
386,346860.19360383844
387,270959.5535594099
388,2388509.468460428
389,140355.73132857983
390,1120145.7693837043
391,296292.15709126845
392,408793.1180698313
393,126173.49466411863
394,2795644.347467123
395,115927.36269812728
396,85045.07446596108
397,167415.73823448946
398,927934.9690352713
399,457781.9911380771
400,471196.93177531403
401,1353872.2867225143
402,382430.92337599106
403,2118972.8434981094
404,1586266.1712269343
405,467718.73092350666
406,221953.27098209472
407,492560.91698351235
408,8651.428205976903
409,13061.190159802325
410,20238.600513150683
411,88054.6020717465
412,152015.9996554184
413,18564.702384100994
414,10949.377349330869
415,29237.592417132284
416,18263.409473520762
417,14424.590899789764
418,253989.89359657222
419,319065.2102345434
420,2874864.6963993865
421,138260.31583757047
422,306130.89954120165
423,691267.6751814471
424,1128307.267663698
425,114057.60978941154
426,727243.0691148117
427,726847.6288288
428,2137673.3819835633
429,232179.23189004627
430,317080.6900202773
431,228096.82829619967
432,222907.92567644408
433,150597.13058321754
434,88841.36448449106
435,215400.67919945857
436,64685.37535277754
437,1577795.275074571
