CZ20,CZ2000,CZ2000_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
262,249,NA,1450635.2913124016,0.9999222539651799,0.9999222539651799,1450748.0812232397,239157,100,5070,building_footprint_area
275,249,NA,29.814620673656464,2.4350479370389527e-4,2.4350479370389527e-4,122439.56359196524,19,100,5070,building_footprint_area
262,172,NA,1.0003125667572021,6.895150024349921e-7,6.895150024349921e-7,1450748.0812232397,1,100,5070,building_footprint_area
276,249,NA,3.4425567388534546,6.412984809417351e-5,6.412984809417351e-5,53681.03685195267,3,100,5070,building_footprint_area
264,172,NA,7.758908152580261,1.2520381497462763e-5,1.2520381497462763e-5,619702.2154758298,5,100,5070,building_footprint_area
272,352,NA,25.59556919336319,4.715521061765419e-6,4.715521061765419e-6,5427940.806138739,12,100,5070,building_footprint_area
264,583,NA,13.05650508403778,2.106899855765809e-5,2.106899855765809e-5,619702.2154758298,6,100,5070,building_footprint_area
264,249,NA,66479.415625099093,0.10727638850549177,0.10727638850549177,619702.2154758298,20893,100,5070,building_footprint_area
272,53,NA,405182.2241460304,0.07464750236181442,0.07464750236181442,5427940.806138739,56045,100,5070,building_footprint_area
264,53,NA,6.007368326187134,9.693959737701533e-6,9.693959737701533e-6,619702.2154758298,2,100,5070,building_footprint_area
269,53,NA,540577.764199327,0.999888802930815,0.999888802930815,540637.8815472454,91600,100,5070,building_footprint_area
269,352,NA,17.709745079278946,3.2757129464542194e-5,3.2757129464542194e-5,540637.8815472454,13,100,5070,building_footprint_area
269,249,NA,22.669573180377483,4.193115938435481e-5,4.193115938435481e-5,540637.8815472454,16,100,5070,building_footprint_area
262,53,NA,37.359053894877434,2.5751579049739003e-5,2.5751579049739003e-5,1450748.0812232397,18,100,5070,building_footprint_area
269,232,NA,2.320219337940216,4.291632934229482e-6,4.291632934229482e-6,540637.8815472454,2,100,5070,building_footprint_area
272,513,NA,370861.5371179972,0.06832453601899466,0.06832453601899466,5427940.806138739,40913,100,5070,building_footprint_area
269,513,NA,4.540809750556946,8.398985541970632e-6,8.398985541970632e-6,540637.8815472454,4,100,5070,building_footprint_area
274,53,NA,4.574151277542114,1.499838741750573e-5,1.499838741750573e-5,304976.2051221109,3,100,5070,building_footprint_area
269,284,NA,12.877000570297241,2.3818161859921284e-5,2.3818161859921284e-5,540637.8815472454,4,100,5070,building_footprint_area
262,284,NA,24.194680511951447,1.6677382396777674e-5,1.6677382396777674e-5,1450748.0812232397,10,100,5070,building_footprint_area
266,249,NA,49.20421278476715,9.539910592059751e-5,9.539910592059751e-5,515772.263376564,24,100,5070,building_footprint_area
274,284,NA,16.135318279266357,5.2906810460199214e-5,5.2906810460199214e-5,304976.2051221109,3,100,5070,building_footprint_area
